1,12.0
5,11.782
13,12.625
14,8.574
17,12.849
21,12.6
27,12.15
28,12.152000000000001
31,11.902999999999999
32,13.959000000000001
33,12.023
36,10.289000000000001
37,13.975999999999999
42,11.417
45,11.532
47,11.334000000000001
50,12.252
51,11.807
52,8.656
53,11.106
55,12.032
61,11.735
62,11.323
71,12.582
74,10.718
80,12.17
85,11.421
94,14.163
95,12.693
105,12.34
106,12.402000000000001
107,11.626
110,12.466
113,12.337
116,14.109000000000002
136,11.575999999999999
140,12.28
142,13.714
146,11.114
151,14.572000000000001
154,12.524000000000001
157,12.640999999999998
163,12.770999999999999
166,12.407
167,15.039000000000001
168,11.805
171,12.377
172,12.078
183,11.575999999999999
187,12.052
192,12.158
193,12.815999999999999
196,12.09
197,11.95
198,12.302999999999999
199,11.654000000000002
200,11.909
201,14.052
213,13.917
216,8.361
218,11.652999999999999
221,12.925
225,12.442
232,11.357000000000001
233,10.652999999999999
235,11.492
236,12.135
237,12.231
238,12.325
241,12.195
242,11.378
243,11.710999999999999
244,9.972000000000001
245,11.731
248,11.107999999999999
259,11.792
261,11.427999999999999
262,14.508
263,11.693
264,13.547
267,11.449000000000002
268,11.790999999999999
272,13.4
282,11.017000000000001
283,13.192
285,14.32
293,12.415
294,14.568
295,14.664000000000001
296,10.026
297,11.863
304,12.159
306,12.407
307,12.517999999999999
308,14.665999999999999
315,14.365
317,13.472000000000001
319,10.201
320,13.008
325,11.419
333,12.008
334,11.674000000000001
339,12.302999999999999
341,11.454
354,10.322000000000001
360,11.776
362,12.693
364,11.414000000000001
366,12.092
367,11.96
370,12.703
371,12.23
376,10.649000000000001
383,11.895999999999999
385,13.847999999999999
387,8.225
394,13.940999999999999
395,11.921
399,11.902999999999999
403,12.094000000000001
411,14.177
414,12.04
415,11.623
418,11.383
420,12.315999999999999
422,14.485
427,8.251
437,12.254000000000001
443,12.456
451,13.780999999999999
465,12.783
469,12.738
472,12.934000000000001
473,10.057
476,8.416
477,12.102
480,11.444
481,10.338
482,12.4
489,13.949000000000002
490,10.487
499,10.446
501,12.472000000000001
