0,13.427
2,15.044
3,13.414000000000001
6,12.267999999999999
7,14.610999999999999
8,11.308
12,14.055
15,13.628
16,13.668
18,12.398
19,13.645999999999999
22,13.704
24,11.792
25,12.151
26,13.04
30,13.753
38,13.232999999999999
41,13.715
46,14.357000000000001
48,11.74
49,11.922
56,14.657
57,13.603
58,13.177
60,11.834000000000001
63,12.559000000000001
65,13.562000000000001
66,13.433
68,12.350999999999999
69,13.388
70,13.183
75,14.069
77,12.165999999999999
78,13.807
81,14.288
86,12.325999999999999
89,13.717
92,12.509
93,13.923
96,13.110999999999999
97,13.767000000000001
98,12.353
99,14.52
100,13.255999999999998
103,12.231
104,12.36
109,13.175999999999998
112,13.754000000000001
114,15.55
115,13.495999999999999
117,12.642999999999999
118,13.364
120,13.61
123,12.254000000000001
124,12.192
126,13.585
130,14.776
131,13.067
132,13.944
133,15.308
134,12.770999999999999
137,12.401
138,13.49
139,15.753
141,13.16
144,12.724
147,14.995999999999999
149,12.757
152,12.26
153,14.547
155,13.202
156,12.895
159,11.945
160,15.663
162,12.544
164,13.584000000000001
169,11.657
176,13.765
178,13.339
184,11.960999999999999
185,12.624
190,13.317
191,13.658
194,12.745
195,13.379000000000001
207,15.184000000000001
208,12.61
211,12.679
217,13.927
220,12.487
224,12.969000000000001
226,13.344000000000001
228,13.335
230,12.350999999999999
239,13.209000000000001
240,12.235999999999999
247,14.071
249,13.705
252,11.892999999999999
256,12.847000000000001
258,15.037
265,12.544
266,12.853
269,15.484000000000002
271,13.802
279,15.212
286,12.561
287,13.377
288,12.157
290,12.902000000000001
291,14.062000000000001
292,13.152000000000001
298,12.331
301,12.929
302,15.050999999999998
303,12.572000000000001
309,12.387
311,14.219000000000001
312,12.07
313,13.724
316,13.975999999999999
318,12.887
322,12.98
323,14.040999999999999
327,12.468
328,12.052
329,12.357999999999999
330,13.043
332,14.027000000000001
335,13.120999999999999
343,12.092
348,12.222000000000001
349,15.475
352,14.013
356,13.797
357,13.036
358,13.715
361,14.009
365,13.177999999999999
369,12.554
372,15.152999999999999
374,13.374
377,13.477
378,13.342
379,12.338
380,13.370999999999999
381,12.378
382,14.005
386,12.363
388,13.275
393,13.679
396,13.919
400,11.797
401,13.665
402,14.482000000000001
408,12.144
409,12.460999999999999
410,12.569
413,12.382
417,13.302
419,13.481
426,13.927
429,14.158
432,13.365
434,13.009
436,12.882
438,13.841
440,14.138
441,13.425999999999998
447,15.485
448,15.770999999999999
450,14.065
456,12.950999999999999
458,13.536
460,12.622
461,12.839
462,12.203
467,12.179
468,13.924000000000001
471,13.237
474,13.589
475,11.902999999999999
479,13.302
483,13.674000000000001
486,13.720999999999998
487,13.402999999999999
493,13.287
494,12.455
495,11.424000000000001
496,13.597000000000001
497,13.137
500,12.845
510,13.94
518,14.898
523,13.573
524,12.185
525,12.747
526,13.270999999999999
529,13.945
531,13.555
532,14.105
535,14.105
536,12.777999999999999
538,12.735999999999999
541,13.474
542,13.232000000000001
543,13.45
549,13.5
554,11.722999999999999
555,12.806
556,13.007
566,13.231
570,12.282
573,13.163
574,13.204
575,12.360999999999999
577,12.867
578,12.562999999999999
579,13.075999999999999
583,14.513
585,13.41
587,13.554
588,11.925999999999998
594,16.008
599,12.9
603,13.022
605,11.648
606,12.133
611,14.155999999999999
613,14.175999999999998
617,14.458
618,12.557
619,12.915999999999999
621,16.058
622,13.085
626,14.307
630,11.765999999999998
634,11.874
635,13.331
636,12.995999999999999
638,14.600999999999999
641,14.155
649,13.136
652,12.425
655,11.9
656,13.921
658,15.402000000000001
660,14.109000000000002
663,11.589
664,13.515
666,13.95
668,13.657
669,15.390999999999998
674,13.05
675,15.345
680,12.689
681,13.987
684,12.243
691,12.564
694,12.235999999999999
702,13.049000000000001
703,12.602
704,12.953
707,13.402000000000001
708,13.878
711,13.157
715,12.835
719,13.277000000000001
721,12.991
722,13.892999999999999
723,12.663
725,11.827
730,11.888
732,11.747
739,13.632
741,14.029000000000002
743,12.08
746,12.717
747,13.765999999999998
748,13.318
749,13.767000000000001
751,12.751
754,13.571
757,12.265
762,13.731
763,13.05
764,12.124
768,12.145
771,12.417
776,13.302
780,15.549000000000001
781,12.470999999999998
790,12.295
792,13.175
794,13.345
797,11.577
802,13.550999999999998
806,15.43
809,13.16
812,12.133
815,12.732999999999999
816,12.244000000000002
822,13.27
824,12.414000000000001
828,12.377
829,13.325999999999999
830,12.687999999999999
831,13.379000000000001
832,12.522
834,13.272
836,12.558
838,12.322000000000001
