5.989,7.127,16.114,13.041,15.189,13.568,14.919,11.707,6.848,14.271,14.658,9.142,10.845,11.703,10.087,11.558,10.575,16.049,13.959,9.855,13.346,6.527,12.223,0.067,11.922,2.089,2.672,2.888,0.625,2.013,11.709
12.620,11.853,12.446,9.077,14.431,15.401,13.204,13.853,12.376,13.187,12.007,10.770,10.773,13.299,8.513,9.606,12.063,13.508,12.890,9.943,12.031,8.919,12.455,1.812,12.252,4.207,5.035,4.322,4.296,3.662,11.966
8.977,6.086,9.933,10.572,9.069,11.360,9.817,12.031,7.397,12.725,12.985,9.323,7.985,10.061,9.504,10.528,9.486,13.866,11.807,12.785,8.532,3.803,13.410,2.258,11.807,2.035,2.205,3.031,3.246,0.917,10.089
6.357,7.861,10.520,8.466,9.793,9.217,9.985,9.661,7.618,13.083,12.973,7.495,10.733,10.374,6.982,6.811,10.707,11.160,11.496,10.548,10.472,5.437,12.725,1.882,8.656,2.083,1.884,3.979,1.922,1.802,9.586
6.708,8.729,9.950,8.817,10.993,13.035,12.506,9.980,11.257,12.893,11.938,8.657,8.537,11.312,8.460,8.712,10.764,12.823,14.418,12.971,10.447,5.118,12.225,2.168,11.106,1.981,0.923,1.706,1.553,2.000,10.489
13.020,9.403,15.964,9.427,14.892,15.917,14.179,10.606,11.841,14.706,13.554,11.328,10.516,13.830,11.676,12.451,12.973,15.499,15.652,13.206,16.631,9.523,13.538,0.580,13.750,1.866,1.911,2.269,1.381,1.018,13.058
4.919,8.217,11.974,7.744,12.290,12.836,11.292,9.483,10.784,12.852,11.806,9.562,10.108,11.225,10.030,10.480,11.606,13.150,14.680,10.608,10.919,5.600,11.480,2.190,12.032,1.195,2.306,3.038,3.045,0.868,10.593
7.794,13.154,14.407,13.783,13.403,17.752,15.521,12.675,16.197,14.644,14.677,11.595,10.039,14.667,14.446,14.223,14.318,16.322,15.686,16.702,17.196,11.197,14.272,0.097,14.657,2.205,1.272,0.972,2.525,2.768,14.116
9.734,11.450,13.593,11.965,13.414,17.479,10.915,11.316,11.787,12.993,12.282,10.693,9.061,13.184,9.508,10.733,12.097,13.110,12.355,15.383,13.845,10.731,12.369,0.259,13.603,2.167,2.562,1.852,2.214,0.628,12.174
5.069,6.896,9.941,8.322,13.522,10.560,14.456,12.103,12.728,14.441,14.007,10.472,10.938,11.795,7.880,10.273,13.818,16.679,17.087,13.111,10.813,10.523,13.095,-0.162,13.177,2.358,1.194,1.877,1.062,2.288,11.675
10.632,11.877,11.589,7.947,13.049,12.636,13.918,11.472,13.899,12.418,9.465,7.573,8.008,11.071,12.861,11.764,11.025,14.681,12.942,13.058,10.696,7.046,9.393,1.195,11.870,2.388,1.842,2.128,1.158,1.918,11.262
5.800,6.869,15.946,12.929,15.206,13.715,14.735,11.962,7.115,14.465,14.409,8.782,10.901,11.965,10.225,10.958,10.792,16.046,14.170,9.948,14.105,6.345,12.384,-0.110,11.834,2.277,2.060,3.247,0.799,2.740,11.729
8.910,8.145,9.989,8.901,11.376,10.722,12.362,11.779,13.973,11.435,12.903,6.654,5.749,10.350,11.277,10.259,12.420,11.238,13.367,11.882,8.946,6.097,11.611,2.209,11.735,0.908,2.090,2.158,1.733,1.883,10.450
8.988,5.951,10.177,10.567,8.619,11.844,9.666,12.029,7.254,12.429,13.140,9.171,7.902,9.888,8.944,10.694,9.499,13.722,11.275,12.783,8.603,4.453,12.761,1.858,11.323,1.866,1.995,2.880,3.188,0.976,10.016
5.016,6.124,9.894,10.228,11.839,13.431,11.805,10.134,13.732,12.506,13.052,7.644,10.835,12.847,7.595,10.313,13.611,13.045,13.718,13.657,14.859,7.935,11.287,0.278,12.559,1.976,2.082,2.018,4.917,2.102,11.092
6.651,9.806,9.007,11.164,11.628,13.972,12.962,14.119,14.426,12.517,13.465,9.554,9.587,11.202,9.975,11.596,12.924,13.808,11.470,13.493,10.253,7.418,12.747,1.324,11.778,1.545,0.949,2.141,2.107,1.985,11.467
10.110,10.747,12.986,12.000,8.105,15.000,10.841,11.456,10.417,12.866,12.231,7.131,8.193,11.391,9.744,11.524,13.810,15.306,12.928,15.629,12.947,8.175,11.037,0.227,13.562,2.155,2.234,2.556,1.931,1.673,11.503
9.219,12.396,10.100,7.630,12.416,15.633,14.170,8.485,11.229,13.371,12.848,9.285,10.151,11.032,7.691,7.738,11.769,12.782,15.484,13.849,13.285,8.849,12.637,-0.103,13.433,2.019,0.715,1.730,1.285,2.787,11.393
8.024,10.251,12.829,12.998,13.307,13.781,11.130,8.677,13.796,13.907,14.022,9.044,9.969,12.849,10.530,10.250,13.172,13.937,14.998,11.119,11.857,8.945,12.961,1.099,12.708,1.882,2.758,1.880,1.063,0.787,11.841
4.894,6.363,11.141,12.398,12.755,11.185,12.889,10.490,12.631,12.499,13.988,8.642,6.772,13.265,11.242,13.454,12.708,13.501,16.253,16.943,14.700,9.670,12.719,-0.018,12.351,2.020,2.034,1.791,1.881,2.540,11.787
12.509,9.526,15.062,9.209,13.419,13.957,12.807,13.321,13.324,12.811,11.398,8.658,9.554,12.945,9.005,7.988,12.711,14.971,14.818,15.639,15.419,8.506,12.272,0.061,13.388,1.019,1.940,2.058,1.143,3.937,12.166
5.219,6.856,9.229,8.294,13.390,10.765,14.329,11.769,13.030,14.667,14.187,10.519,10.283,11.177,8.260,10.289,13.719,16.287,16.914,12.621,10.661,10.389,12.727,-0.033,13.183,1.766,0.632,2.216,1.310,2.053,11.547
6.365,6.060,8.002,7.126,10.981,13.791,11.224,8.557,9.254,14.012,12.753,9.810,9.485,11.214,7.553,8.257,10.440,14.872,13.862,12.887,12.362,6.948,11.619,2.014,12.582,1.202,4.025,3.165,0.542,2.053,10.323
9.656,11.018,12.657,12.744,15.201,15.167,13.720,11.583,14.692,13.593,15.165,9.489,9.204,13.311,11.640,13.896,13.153,14.146,15.267,17.159,14.136,11.068,13.360,0.873,13.510,2.243,0.806,1.985,1.619,0.948,13.088
5.525,8.075,9.391,8.056,11.450,9.398,8.535,9.979,10.935,13.666,14.166,8.881,9.651,9.842,10.768,9.880,12.009,13.187,14.749,11.565,13.928,7.270,11.597,1.140,12.457,3.123,1.907,1.807,1.912,1.002,10.544
10.172,9.471,14.199,6.163,12.290,10.715,12.487,12.889,16.626,11.917,8.856,10.758,10.630,11.734,7.602,5.454,13.601,11.764,8.561,8.980,11.726,7.084,8.541,1.646,10.718,1.987,2.233,2.684,1.909,0.643,10.531
4.967,8.851,10.351,9.498,12.167,11.488,13.109,10.048,12.841,14.055,13.052,11.164,11.674,14.186,11.286,9.713,12.049,15.299,13.558,15.035,12.530,7.893,13.084,-0.073,14.069,3.889,2.414,2.211,0.969,1.763,11.648
5.965,8.675,9.141,7.813,11.559,10.168,9.007,10.044,11.132,13.750,13.804,8.880,9.168,9.916,11.016,10.049,11.962,12.367,14.925,11.531,14.025,7.370,11.547,1.009,11.957,2.800,2.008,2.015,1.984,0.939,10.601
5.079,6.107,11.603,12.110,12.389,10.766,12.729,10.515,11.603,12.541,14.238,8.764,7.056,12.439,11.518,12.884,12.241,14.058,15.722,17.173,14.599,9.550,12.657,-0.002,12.166,1.773,2.093,1.748,2.064,2.552,11.667
9.793,10.228,13.190,11.649,8.435,15.529,10.628,11.263,10.731,12.800,12.116,7.088,8.409,12.220,9.820,12.501,13.039,15.827,13.305,15.556,13.382,7.731,11.237,-0.271,13.807,1.697,1.984,2.877,1.891,1.714,11.586
7.986,8.828,11.590,9.925,11.911,15.956,11.756,11.623,7.705,13.822,13.231,8.920,8.139,9.539,7.446,9.147,8.730,12.540,14.799,9.227,10.322,5.967,13.037,1.036,11.349,0.732,0.861,1.901,1.080,2.339,10.528
12.615,11.871,12.372,9.014,14.530,14.858,13.241,13.661,12.392,13.263,12.595,11.657,10.685,13.402,8.446,9.210,11.874,13.220,12.779,10.104,12.705,9.094,12.739,2.491,12.170,3.846,4.856,3.756,4.208,4.038,12.014
6.447,7.620,12.200,9.312,13.225,11.361,13.129,9.132,8.775,13.657,12.418,9.997,10.819,13.741,9.410,13.025,14.221,14.526,15.244,17.614,14.130,8.181,13.043,-0.191,14.288,1.304,1.938,1.871,2.916,2.002,11.793
6.037,11.404,11.484,6.826,11.804,10.610,10.169,9.679,10.966,11.802,11.940,10.208,9.398,9.737,9.893,10.931,12.237,14.322,12.740,16.663,14.570,9.922,11.869,1.106,14.841,1.024,2.449,1.885,2.942,4.584,11.096
13.954,13.942,14.451,10.233,15.200,17.610,12.450,13.481,11.785,12.804,10.559,11.427,10.441,15.108,13.259,12.145,12.531,16.191,15.430,17.063,13.651,11.132,12.587,1.202,13.426,0.924,1.088,1.800,1.776,1.964,13.367
6.027,7.606,12.602,10.298,11.886,16.139,16.015,13.333,14.464,12.616,10.726,12.944,12.705,10.008,10.431,9.605,13.052,13.322,13.544,9.796,10.927,8.012,13.245,1.195,13.324,2.115,1.509,2.278,3.425,2.491,11.709
5.035,11.422,10.935,8.925,11.770,5.512,10.045,7.305,5.130,13.265,10.385,7.439,9.121,12.638,13.522,12.103,11.318,13.796,13.172,14.208,11.893,8.946,10.350,2.338,11.421,2.184,1.352,0.892,2.899,1.812,10.358
10.174,9.640,9.553,11.217,12.574,13.458,9.045,12.128,11.871,14.065,12.913,9.844,7.806,8.715,8.879,11.661,13.521,15.206,13.951,10.785,13.055,5.713,12.569,-0.309,12.326,0.526,2.696,0.833,1.247,1.950,11.232
7.959,7.223,10.246,12.126,11.258,13.574,12.317,10.484,10.312,12.659,12.010,9.825,9.701,11.310,10.180,9.698,10.777,14.350,14.552,11.662,12.238,7.590,12.390,0.583,11.340,0.835,1.493,1.914,2.020,2.776,11.063
6.295,9.855,8.895,11.076,11.104,14.453,13.057,14.045,14.440,12.536,13.320,9.242,9.994,10.857,9.337,12.306,12.492,13.875,12.025,14.158,11.098,7.321,12.971,0.991,11.774,1.836,1.054,2.052,1.941,2.047,11.511
9.563,13.042,9.992,8.124,12.481,15.345,14.071,9.091,11.596,13.150,13.071,9.742,9.974,11.601,7.874,7.134,12.093,12.840,15.250,13.244,13.348,8.514,12.554,0.144,13.717,1.661,0.966,1.856,0.976,2.646,11.465
10.656,13.618,14.726,15.451,13.800,16.356,13.711,10.421,14.854,12.929,12.366,9.626,9.188,12.551,12.723,16.035,13.299,15.800,14.537,17.910,16.741,10.542,12.052,0.559,14.116,0.972,5.085,5.591,1.716,2.081,13.474
7.999,10.296,12.998,13.317,13.781,14.151,10.822,9.080,13.540,14.213,13.024,7.886,9.667,11.846,10.237,10.835,13.568,14.429,15.857,11.368,12.317,9.493,13.004,0.674,12.625,1.742,1.677,2.251,0.975,0.810,11.901
11.962,14.731,17.422,7.033,13.498,16.544,14.101,12.834,14.642,13.578,14.091,12.210,10.107,10.742,10.439,9.642,10.273,13.618,14.318,9.625,16.427,9.677,12.274,0.084,12.509,0.818,0.844,5.038,3.188,3.046,12.600
11.714,8.318,16.769,8.364,14.571,16.426,15.550,11.005,17.150,14.712,14.369,11.581,8.519,13.720,8.996,11.657,13.413,13.892,15.577,13.539,12.375,11.768,13.393,-0.048,13.923,1.130,1.144,1.631,1.926,0.909,12.929
4.870,9.989,11.645,8.582,13.267,16.080,12.829,13.388,13.511,12.949,13.692,8.521,6.599,14.298,10.783,12.634,10.668,13.722,15.732,14.173,12.869,7.176,13.197,1.604,14.163,1.987,2.085,2.013,0.890,1.883,11.790
13.104,8.575,5.489,7.914,10.841,16.043,11.941,12.462,14.555,14.423,12.953,7.603,8.975,9.967,8.266,6.524,10.030,11.624,11.982,11.599,8.919,5.428,11.547,2.405,12.693,2.330,1.182,2.387,3.921,2.663,10.468
4.748,7.121,9.383,8.848,13.730,10.345,14.174,12.691,12.453,14.343,14.426,10.025,10.431,11.017,8.597,10.280,13.999,15.945,17.065,12.623,10.592,10.396,12.609,0.067,13.111,2.111,0.668,1.880,0.630,2.058,11.558
13.042,14.314,12.813,10.184,13.306,17.042,12.425,10.144,14.238,12.012,12.366,9.188,6.824,9.279,11.220,14.560,13.043,14.209,13.983,9.133,14.241,10.154,11.885,0.426,13.767,1.951,1.880,1.171,0.955,1.950,12.157
5.307,6.306,11.734,11.914,12.713,10.938,12.670,10.826,11.804,12.243,13.937,8.592,7.031,12.868,10.848,13.447,12.490,13.383,15.518,16.317,13.844,9.040,12.241,-0.289,12.353,1.586,2.240,2.204,1.768,2.172,11.566
7.783,13.369,14.482,13.257,13.469,17.790,15.928,12.436,15.820,14.443,14.340,11.352,10.238,14.582,14.407,14.575,14.113,16.309,15.422,16.572,17.202,11.359,14.454,0.022,14.520,2.099,1.078,0.761,2.042,3.377,14.074
10.674,11.909,12.740,9.758,14.399,14.129,11.768,10.947,13.623,12.572,11.173,10.224,13.803,14.949,8.772,9.413,14.455,14.089,13.782,13.421,18.868,11.088,10.797,0.331,13.256,2.100,1.832,2.237,3.842,2.116,12.494
6.058,12.229,15.329,11.455,11.637,15.991,13.532,12.226,15.468,13.004,12.432,11.604,9.894,13.017,8.964,10.060,11.913,14.042,14.557,14.575,13.503,7.641,12.722,1.142,13.320,0.958,1.061,2.383,1.897,0.945,12.254
5.360,8.298,7.592,12.496,10.232,13.183,11.733,11.745,10.855,12.611,12.850,8.046,6.938,10.601,9.174,5.951,12.161,10.814,14.210,13.490,11.041,7.196,11.885,1.202,12.081,2.249,0.697,1.930,1.211,1.331,10.368
6.856,11.113,11.800,7.764,10.593,11.427,11.162,8.589,10.422,14.625,14.374,9.730,10.961,11.504,13.581,11.087,12.892,16.688,15.111,11.180,11.016,9.383,14.468,0.232,12.231,2.134,1.174,1.751,2.712,1.831,11.579
9.181,4.869,10.036,10.637,11.552,10.679,10.791,7.691,6.059,12.401,13.649,8.350,8.639,10.601,9.397,16.105,11.438,13.801,14.088,14.509,13.366,5.278,13.311,0.385,12.360,1.403,3.008,2.110,1.831,3.320,10.714
5.052,8.807,10.536,7.320,11.438,13.838,9.078,10.453,7.691,13.845,11.161,9.502,5.696,10.297,7.348,7.603,11.813,12.890,13.122,13.042,11.803,8.850,12.913,1.993,12.340,2.031,0.566,1.963,1.441,3.051,10.178
8.357,9.053,11.463,8.179,11.949,14.086,12.465,11.925,10.600,14.561,12.630,8.268,9.690,11.921,8.877,11.288,12.318,14.705,14.088,10.620,11.710,9.202,16.031,1.961,12.402,1.174,1.058,2.066,1.487,1.753,11.478
9.776,8.316,8.992,10.750,12.939,17.232,12.600,13.096,13.741,13.303,12.220,11.511,8.804,10.392,10.241,11.625,11.436,15.777,12.713,15.996,14.665,8.990,13.253,2.017,11.626,1.923,2.213,1.910,2.182,2.030,12.103
13.909,14.354,14.700,9.973,15.283,17.416,11.959,13.463,11.708,12.948,11.222,11.866,10.507,14.332,13.117,12.406,12.310,15.884,14.867,17.410,13.815,11.164,12.369,1.233,13.503,1.474,0.840,1.894,1.844,1.704,13.347
6.915,9.510,13.229,10.085,12.808,17.303,15.755,12.543,14.433,14.536,14.445,10.952,12.014,13.585,10.914,13.562,11.807,17.090,15.389,16.041,12.593,11.592,13.461,-0.026,13.176,0.976,1.760,2.054,2.145,2.213,13.068
5.092,7.255,6.171,7.752,11.444,6.367,9.975,10.723,5.985,13.479,13.320,7.203,9.734,9.488,7.726,7.173,10.091,14.673,14.110,13.629,7.500,5.304,14.017,2.512,12.466,1.877,1.982,1.949,2.947,3.114,9.487
11.214,7.337,10.462,10.466,11.890,14.368,9.155,10.241,8.144,11.936,10.684,6.236,9.093,9.913,9.230,9.177,10.111,13.554,12.606,16.926,8.636,6.442,10.473,0.993,8.736,1.926,0.963,1.269,2.087,1.828,10.361
